Name, State, E1, E2, E3, E4, E5, E6
Jung Tao School of Classical Chinese Medicine,NC,,,,
Juniata College,PA,,,,
Kalamazoo College,MI,,,,
Kalamazoo Valley Community College,MI,,,,
Kankakee Community College,IL,,,,
Kansas Christian College,KS,,,,
Kansas City Art Institute,MO,,,,
Kansas City Kansas Community College,KS,,,,
Kansas City University of Medicine and Biosciences,MO,,,,
Kansas City University of Medicine and Biosciences-Joplin,MO,,,,
Kansas State University,KS,,,,
Kansas Wesleyan University,KS,,,,
Kapiolani Community College,HI,,,,
Kaskaskia College,IL,,,,
Kauai Community College,HI,,,,
KD Conservatory College of Film and Dramatic Arts,TX,,,,
Kean University,NJ,,,,
Keck Graduate Institute,CA,,,,
Keene State College,NH,,,,
Kehilath Yakov Rabbinical Seminary,NY,,,,
Keiser University-Ft Lauderdale,FL,,,,
Kellogg Community College,MI,,,,
Kennebec Valley Community College,ME,,,,
Kennesaw State University,GA,,,,
Kenrick Glennon Seminary,MO,,,,
Kent State University at Ashtabula,OH,,,,
Kent State University at East Liverpool,OH,,,,
Kent State University at Geauga,OH,,,,
Kent State University at Kent,OH,,,,
Kent State University at Salem,OH,,,,
Kent State University at Stark,OH,,,,
Kent State University at Trumbull,OH,,,,
Kent State University at Tuscarawas,OH,,,,
Kentucky Christian University,KY,,,,
Kentucky Community and Technical College System,KY,,,,
Kentucky Mountain Bible College,KY,,,,
Kentucky State University,KY,,,,
Kentucky Wesleyan College,KY,,,,
Kenyon College,OH,,,,
Keser Torah-Mayan Hatalmud,NJ,,,,
Kettering College,OH,,,,
Kettering University,MI,,,,
Keuka College,NY,,,,
Keweenaw Bay Ojibwa Community College,MI,,,,
Keystone College,PA,,,,
Kilgore College,TX,,,,
King University,TN,,,,
King's College,PA,,,,
Kirkwood Community College,IA,,,,
Kirtland Community College,MI,,,,
Kishwaukee College,IL,,,,
Klamath Community College,OR,,,,
Knox College,IL,,,,
Kutztown University of Pennsylvania,PA,,,,
Kuyper College,MI,,,,
La Roche University,PA,,,,
La Salle University,PA,,,,
La Sierra University,CA,,,,
Labette Community College,KS,,,,
Laboure College,MA,,,,
Lac Courte Oreilles Ojibwe College,WI,,,,
Lackawanna College,PA,,,,
Lafayette College,PA,,,,
LaGrange College,GA,,,,
Laguna College of Art and Design,CA,,,,
Lake Area Technical Institute,SD,,,,
Lake Erie College,OH,,,,
Lake Erie College of Osteopathic Medicine,PA,,,,
Lake Forest College,IL,,,,
Lake Forest Graduate School of Management,IL,,,,
Lake Land College,IL,,,,
Lake Michigan College,MI,,,,
Lake Region State College,ND,,,,
Lake Superior College,MN,,,,
Lake Superior State University,MI,,,,
Lake Tahoe Community College,CA,,,,
Lake Washington Institute of Technology,WA,,,,
Lake-Sumter State College,FL,,,,
Lakeland Community College,OH,,,,
Lakeland University,WI,,,,
Lakes Region Community College,NH,,,,
Lakeshore Technical College,WI,,,,
Lakeview College of Nursing,IL,,,,
Lamar Community College,CO,,,,
Lamar Institute of Technology,TX,,,,
Lamar State College-Orange,TX,,,,
Lamar State College-Port Arthur,TX,,,,
Lamar University,TX,,,,
Lancaster Bible College,PA,,,,
Lancaster County Career and Technology Center,PA,,,,
Lancaster Theological Seminary,PA,,,,
Lander University,SC,,,,
Landmark College,VT,,,,
Lane College,TN,,,,
Lane Community College,OR,,,,
Laney College,CA,,,,
Langston University,OK,,,,
Lanier Technical College,GA,,,,
Lansdale School of Business,PA,,,,
Lansing Community College,MI,,,,
Laramie County Community College,WY,,,,
Laredo College,TX,,,,
Las Positas College,CA,,,,
Las Vegas College,NV,,,,
Lasell University,MA,,,,
Lassen Community College,CA,,,,
Laurel Business Institute,PA,,,,
Laurel Technical Institute,PA,,,,
Laurel Technical Institute,PA,,,,
Laurus College,CA,,,,
Lawrence Memorial Hospital School of Nursing,MA,,,,
Lawrence Technological University,MI,,,,
Lawrence University,WI,,,,
Lawson State Community College,AL,,,,
LDS Business College,UT,,,,
Le Moyne College,NY,,,,
Le Moyne-Owen College,TN,,,,
Learnet Academy Inc,CA,,,,
Lebanon Valley College,PA,,,,
Lee College,TX,,,,
Lee University,TN,,,,
Leech Lake Tribal College,MN,,,,
Lees-McRae College,NC,,,,
Leeward Community College,HI,,,,
Lehigh Carbon Community College,PA,,,,
Lehigh University,PA,,,,
Lenoir Community College,NC,,,,
Lenoir-Rhyne University,NC,,,,
Lesley University,MA,,,,
LeTourneau University,TX,,,,
Lewis & Clark College,OR,,,,
Lewis and Clark Community College,IL,,,,
Lewis University,IL,,,,
Lewis-Clark State College,ID,,,,
Lexington Theological Seminary,KY,,,,
Liberty University,VA,,,,
Life Chiropractic College West,CA,,,,
Life Pacific University,CA,,,,
Life University,GA,,,,
LIM College,NY,,,,
Limestone College,SC,,,,
Lincoln Christian University,IL,,,,
Lincoln College,IL,,,,
Lincoln College of Technology-Columbia,MD,,,,
Lincoln College of Technology-Denver,CO,,,,
Lincoln College of Technology-Grand Prairie,TX,,,,
Lincoln College of Technology-Indianapolis,IN,,,,
Lincoln College of Technology-Marietta,GA,,,,
Lincoln College of Technology-Melrose Park,IL,,,,
Lincoln College of Technology-Nashville,TN,,,,
Lincoln Land Community College,IL,,,,
Lincoln Law School of Sacramento,CA,,,,
Lincoln Memorial University,TN,,,,
Lincoln Technical Institute-Allentown,PA,,,,
Lincoln Technical Institute-Philadelphia,PA,,,,
Lincoln Trail College,IL,,,,
Lincoln University,MO,,,,
Lincoln University,CA,,,,
Lincoln University,PA,,,,
Lindenwood University,MO,,,,
Lindsey Wilson College,KY,,,,
Linfield College-McMinnville Campus,OR,,,,
Linfield College-Online and Continuing Education,OR,,,,
Linfield College-School of Nursing,OR,,,,
Linn-Benton Community College,OR,,,,
Lipscomb University,TN,,,,
Little Big Horn College,MT,,,,
Little Priest Tribal College,NE,,,,
Living Arts College,NC,,,,
Livingstone College,NC,,,,
Lock Haven University,PA,,,,
Logan University,MO,,,,
Loma Linda University,CA,,,,
Lone Star College System,TX,,,,
Long Beach City College,CA,,,,
Long Island Business Institute,NY,,,,
Long Island University,NY,,,,
Longwood University,VA,,,,
Longy School of Music of Bard College,MA,,,,
Lorain County Community College,OH,,,,
Loras College,IA,,,,
Lord Fairfax Community College,VA,,,,
Los Angeles Academy of Figurative Art,CA,,,,
Los Angeles City College,CA,,,,
Los Angeles College of Music,CA,,,,
Los Angeles Community College District Office,CA,,,,
Los Angeles County College of Nursing and Allied Health,CA,,,,
Los Angeles Film School,CA,,,,
Los Angeles Harbor College,CA,,,,
Los Angeles Mission College,CA,,,,
Los Angeles ORT College-Los Angeles Campus,CA,,,,
Los Angeles Pacific College,CA,,,,
Los Angeles Pacific University,CA,,,,
Los Angeles Pierce College,CA,,,,
Los Angeles Southwest College,CA,,,,
Los Angeles Trade Technical College,CA,,,,
Los Angeles Valley College,CA,,,,
Los Medanos College,CA,,,,
Los Rios Community College District Office,CA,,,,
Louisburg College,NC,,,,
Louisiana College,LA,,,,
Louisiana Culinary Institute,LA,,,,
Louisiana Delta Community College,LA,,,,
Louisiana State University and Agricultural & Mechanical College,LA,,,,
Louisiana State University Health Sciences Center-New Orleans,LA,,,,
Louisiana State University Health Sciences Center-Shreveport,LA,,,,
Louisiana State University-Alexandria,LA,,,,
Louisiana State University-Eunice,LA,,,,
Louisiana State University-Shreveport,LA,,,,
Louisiana Tech University,LA,,,,
Louisville Presbyterian Theological Seminary,KY,,,,
Lourdes University,OH,,,,
Lower Columbia College,WA,,,,
Loyola Marymount University,CA,,,,
Loyola University Chicago,IL,,,,
Loyola University Maryland,MD,,,,
Loyola University New Orleans,LA,,,,
Lubbock Christian University,TX,,,,
Luna Community College,NM,,,,
Lurleen B Wallace Community College,AL,,,,
Luther College,IA,,,,
Luther Rice College & Seminary,GA,,,,
Luther Seminary,MN,,,,
Lutheran School of Theology at Chicago,IL,,,,
Luzerne County Community College,PA,,,,
Lycoming College,PA,,,,
Lynn University,FL,,,,
Lyon College,AR,,,,
Macalester College,MN,,,,
MacCormac College,IL,,,,
Machzikei Hadath Rabbinical College,NY,,,,
MacMurray College,IL,,,,
Macomb Community College,MI,,,,
Madison Area Technical College,WI,,,,
Madison Media Institute,WI,,,,
Madison Media Institute-Rockford Career College,IL,,,,
Madisonville Community College,KY,,,,
Madonna University,MI,,,,
Magdalen College,NH,,,,
Maharishi University of Management,IA,,,,
Maine College of Art,ME,,,,
Maine College of Health Professions,ME,,,,
Maine Maritime Academy,ME,,,,
Maine Media College,ME,,,,
Malone University,OH,,,,
Manchester Community College,NH,,,,
Manchester Community College,CT,,,,
Manchester University,IN,,,,
Mandl School-The College of Allied Health,NY,,,,
Manhattan Area Technical College,KS,,,,
Manhattan Christian College,KS,,,,
Manhattan College,NY,,,,
Manhattan School of Music,NY,,,,
Manhattanville College,NY,,,,
Manor College,PA,,,,
Mansfield University of Pennsylvania,PA,,,,
Maple Springs Baptist Bible College and Seminary,MD,,,,
Maranatha Baptist University,WI,,,,
Maria College of Albany,NY,,,,
Marian University,IN,,,,
Marian University,WI,,,,
Maricopa Community College System Office,AZ,,,,
Marietta College,OH,,,,
Marion Military Institute,AL,,,,
Marion Technical College,OH,,,,
Marist College,NY,,,,
Marlboro College,VT,,,,
Marlboro College Graduate & Professional Studies,VT,,,,
Marquette University,WI,,,,
Mars Hill University,NC,,,,
Marshall B Ketchum University,CA,,,,
Marshall University,WV,,,,
Marshalltown Community College,IA,,,,
Martin Community College,NC,,,,
Martin Luther College,MN,,,,
Martin Methodist College,TN,,,,
Martin University,IN,,,,
Martinsburg College,WV,,,,
Mary Baldwin University,VA,,,,
Marygrove College,MI,,,,
Maryland Institute College of Art,MD,,,,
Maryland University of Integrative Health,MD,,,,
Marymount California University,CA,,,,
Marymount Manhattan College,NY,,,,
Marymount University,VA,,,,
Maryville College,TN,,,,
Maryville University of Saint Louis,MO,,,,
Marywood University,PA,,,,
Massachusetts Bay Community College,MA,,,,
Massachusetts College of Art and Design,MA,,,,
Massachusetts College of Liberal Arts,MA,,,,
Massachusetts Institute of Technology,MA,,,,
Massachusetts Maritime Academy,MA,,,,
Massachusetts School of Law,MA,,,,
Massasoit Community College,MA,,,,
Mayfield College,CA,,,,
Mayland Community College,NC,,,,
Mayo Clinic College of Medicine and Science,MN,,,,
Maysville Community and Technical College,KY,,,,
Mayville State University,ND,,,,
McCormick Theological Seminary,IL,,,,
McDaniel College,MD,presoffice@mcdaniel.edu,jjasken@mcdaniel.edu,,
McDowell Technical Community College,NC,johngossett@mcdowelltech.edu,,,
McHenry County College,IL,cgabbard@mchenry.edu,,,
McKendree University,IL,dcdobbins@mckendree.edu,cmbahr@mckendree.edu,,
McLennan Community College,TX,jmckown@mclennan.edu,fhills@mclennan.edu,lstanford@mclennan.edu,
McMurry University,TX,,,,
McNeese State University,LA,,madrian@mcneese.edu,knicholas@mcneese.edu,
McPherson College,KS,schneidm@mcpherson.edu,,,
MCPHS University,MA,richard.lessard@mcphs.edu,caroline.zeind@mcphs.edu,,
Meadville Lombard Theological School,IL,eortega@meadville.edu,swelch@meadville.edu,,
Mechon L'hoyroa,NY,,,,
Med Academy,FL,,,,
Medaille College,NY,Kenneth.M.Macur@medaille.edu,lori.v.quigley@medaille.edu,,
MediaTech Institute-Dallas,TX,,wes@mediatech.edu,,
MediaTech Institute-Houston,TX,,,,
Medical Allied Career Center,CA,,,,
Medical College of Wisconsin,WI,officeofthepresident@mcw.edu,anne.brown@mcw.edu,,anne.brown@mcw.edu
Medical Prep Institute of Tampa Bay,FL,tomas.lozano@polymtl.ca,,,
Medical University of South Carolina,SC,coledj@musc.edu,cawleypj@musc.edu,,drachmar@musc.edu
MedQuest College,KY,bkepley@medquestcollege.edu,,,
Meharry Medical College,TN,officeofthepresident@mmc.edu,pmillet@mmc.edu,cqualls@mmc.edu,isamuel@mmc.edu
Memphis College of Art,TN,,lzyriek@mca.edu,,
Memphis Theological Seminary,TN,,,,
Mendocino College,CA,ecichocki@mendocino.edu,uvelasco@mendocino.edu,,
Menlo College,CA,steven.weiner@menlo.edu,linda.teutschel@menlo.edu,margaret.mcfarland@menlo.edu,
Merced College,CA,chris.vitelli@mccd.edu,asmcvp@campus.mccd.edu,asmcvpja@campus.mccd.edu,
Mercer County Community College,NJ,,,,
Mercer University,GA,,Davis_DS@mercer.edu,,Solomon_wg@mercer.edu
Mercy College,NY,,sloving@mercy.edu,,kbowes@mercy.edu
Mercy College of Health Sciences,IA,dfiore@mercydesmoines.org,NKertz@mercydesmoines.org,,
Mercy College of Ohio,OH,thall@mercy.edu,jherrera@mercy.edu,,
Mercyhurst University,PA,,jhoward@mercyhurst.edu,,
Mercyhurst University-North East Campus,PA,,,,
Meredith College,NC,president@meredith.edu,,,
Meridian College,FL,thuebner@meridiancc.edu,,,
Meridian Community College,MS,,,,
Meridian Institute of Surgical Assisting,TN,,,,
Meridian University,CA,,,,
Merrimack College,MA,officeofthepresident@merrimack.edu,,,
Merritt College,CA,dmjohnson@peralta.edu,Ichavez@peralta.edu,,
Mesa Community College,AZ,,,,
Mesabi Range College,MN,michael.raich@nhed.edu,s.mccauley@mesabirange.edu,,
Mesalands Community College,NM,,,,
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,NY,,,,
Mesivta Torah Vodaath Rabbinical Seminary,NY,,,,
Mesivtha Tifereth Jerusalem of America,NY,,,,
Messenger College,TX,,,,
Messiah College,PA,president@messiah.edu,,,
Methodist College,IL,,,,
Methodist Theological School in Ohio,OH,,,,
Methodist University,NC,,,,
Metro Business College-Cape Girardeau,MO,,,,
Metro Business College-Jefferson City,MO,,,,
Metro Business College-Rolla,MO,,,,
Metropolitan College of New York,NY,,,,
Metropolitan Community College Area,NE,,,,
Metropolitan Community College-Kansas City,MO,,,,
Metropolitan State University,MN,,arthurv@metrostate.edu,,
Metropolitan State University of Denver,CO,,,,
MGH Institute of Health Professions,MA,,,,
Miami Dade College,FL,,,,
Miami International University of Art & Design-Art Institute Dallas,TX,,,,
Miami Media School,FL,rmills@beonair.com,,,
Miami Regional University,FL,administration@mru.edu osanchez@mru.edu,financialaid@mru.edu,,
Miami University-Hamilton,OH,,,,parkerrl@MiamiOH.edu
Miami University-Middletown,OH,,,,theobask@MiamiOH.edu
Miami University-Oxford,OH,,tsireldl@MiamiOH.edu,,generalcounsel@miamioh.edu
MIAT College of Technology,MI,jwillis@miat.edu,cpipesh@miat.edu,,
Michigan School of Psychology,MI,fbrown@mispp.edu fbrown@msp.edu,dzalapi@msp.edu,,
Michigan State University,MI,PresidentStanley@msu.edu,tfrazier@msu.edu,,
Michigan State University-College of Law,MI,,,,
Michigan Technological University,MI,koubek@mtu.edu,jeh@mtu.edu,,shschult@mtu.edu
Mid Michigan College,MI,chammond@midmich.edu,mmiller@midmich.edu,,
Mid-America Christian University,OK,president@macu.edu,sharon.lease@macu.ed,,
Mid-Atlantic Christian University,NC,john.maurice@macuniversity.edu,jay.banks@macuniversity.edu,,
Mid-Plains Community College,NE,,,,
Mid-South Christian College,TN,griffin.larry@midsouthcc.org,,,
Mid-State Technical College,WI,,,,
MidAmerica Nazarene University,KS,dspittal@mnu.edu,,,
Middle Georgia State University,GA,president@mga.edu,jennifer.brannon@mga.edu,,
Middle Tennessee School of Anesthesia Inc,TN,,,,
Middle Tennessee State University,TN,Sidney.McPhee@mtsu.edu,,,
Middlebury College,VT,sneil@middlebury.edu,staciem@middlebury.edu,,hross@middlebury.edu
Middlebury Institute of International Studies at Monterey,CA,,jdaytonjohnson@miis.edu,,
Middlesex Community College,MA,,,,
Middlesex Community College,CT,,,,
Middlesex County College,NJ,MMcCormick@middlesexcc.edu,,,
Midland College,TX,,,,
Midland University,NE,knoell@midlandu.edu,chatters@midlandu.edu,,
Midlands Technical College,SC,,,,
Midstate College,IL,,,,
Midway University,KY,jmarsden@midway.edu,,,
Midwest College of Oriental Medicine-Evanston,IL,,,,
Midwest College of Oriental Medicine-Racine,WI,,,,
Midwest Institute,MO,,,,
Midwestern Baptist Theological Seminary,MO,president@mbts.edu,,,
Midwestern Career College,IL,,,,
Midwestern State University,TX,,,,
Midwestern University-Downers Grove,IL,,dmalone@midwestern.edu,,
Midwestern University-Glendale,AZ,,,bmccloud@midwestern.edu,
Midwives College of Utah,UT,president@midwifery.edu,academicdean@midwifery.edu,,
Mildred Elley School-Albany Campus,NY,ajeffes@mildred-elley.edu,,,
Mildred Elley-New York Campus,NY,,,,
Miles College,AL,dcottrell@miles.edu,,,
Miles Community College,MT,SlingerR@milescc.edu,KratkyR@milescc.edu,,
Millennia Atlantic University,FL,,,,
Millersville University of Pennsylvania,PA,,vilas.prabhu@millersville.edu,,
Milligan College,TN,garland.young@milligan.edu,,,
Millikin University,IL,jimreynolds@millikin.edu,,,
Mills College,CA,president@mills.edu,chicora@mills.edu,,
Millsaps College,MS,,brit.katz@millsaps.edu,,
Milwaukee Area Technical College,WI,,,,kutlacaj@matc.edu
Milwaukee Career College,WI,JTakahashi@mkecc.edu,JTakahashi@mkecc.edu jack.takahashi@mkecc.edu,,
Milwaukee Institute of Art & Design,WI,jeffmorin@miad.edu,,,
Milwaukee School of Engineering,WI,,baumgartner@msoe.edu,,
Mineral Area College,MO,jgilgour@mineralarea.edu,,,
Minneapolis Business College,MN,,,,
